"category","rank","brand","name","price","ingredients"
"로션",1765,"바이오힐보","바이오힐보 비타민 히알루로닉 에멀전","17,600","정제수| 다이프로필렌글라이콜| 하이드로제네이티드폴리데센| 퀸즈랜드넛오일| 1,2-헥산다이올| 나이아신아마이드| 펜틸렌글라이콜| 네오펜틸글라이콜다이카프레이트| 폴리글리세릴-3다이스테아레이트| 클로렐라 불가리스추출물| 소듐하이알루로네이트| 엔도미세스발효여과물| 트루로즈오브예리코추출물| 하이드롤라이즈드하이알루로닉애씨드| 하이알루로닉애씨드| 비피다발효용해물| 사이클로헥사실록세인| 글리세릴스테아레이트| 판테놀| 비닐다이메티콘| 글루코오스| 글리세린| 세테아릴올리베이트| 솔비탄올리베이트| 부틸렌글라이콜| 프룩토올리고사카라이드| 프룩토오스| 폴리아크릴레이트크로스폴리머-6| 트로메타민| 에틸헥실글리세린| 글리세릴스테아레이트시트레이트| 카프릴릭/카프릭트라이글리세라이드| 아데노신| 트라이소듐에틸렌다이아민다이석시네이트| 하이드로제네이티드레시틴| 세라마이드엔피| 프로판다이올| 토코페롤| 글리세릴글루코사이드| 스테아릭애씨드| 벤질글라이콜| 하이드롤라이즈드글라이코사미노글리칸| 소듐하이알루로네이트크로스폴리머| 세라마이드엔에스| 옥탄다이올| 하이드록시프로필트라이모늄하이알루로네이트| 콜레스테롤| 피토스핑고신| 카프릴릴/카프릴글루코사이드| 세라마이드에이피| 세라마이드에이에스| 소듐아세틸레이티드하이알루로네이트| 세라마이드이오피| 피토스테롤| 구아하이드록시프로필트라이모늄클로라이드| 아스코빅애씨드| 아스코빌글루코사이드| 바이오틴| 사이아노코발아민| 폴릭애씨드| 리놀레익애씨드| 판토테닉애씨드| 피리독신| 티아민에이치씨엘| 세테아릴알코올| 카보머| 잔탄검| 향료"
"로션",1766,"더샘","더샘 미네랄 옴므 블랙 올인원 플루이드 이엑스","15,800","정제수| 글리세린| 부틸렌글라이콜| 사이클로펜타실록세인| 트라이에틸헥사노인| 나이아신아마이드| 1,2-헥산다이올| 적철석추출물(251ppm)| 말라카이트추출물(9,850ppb)| 감람석추출물(9,850ppb)| 마그네슘아스파테이트(47ppb)| 징크글루코네이트(47ppb)| 카퍼글루코네이트(5.5ppb)| 하이드롤라이즈드오크라추출물| 화이트루핀씨추출물| 드럼스틱씨추출물| 흑미추출물| 슈도알테로모나스발효추출물| 해바라기씨추출물| 검은깨추출물| 검정콩추출물| 서양송악잎/줄기추출물| 흑효모발효물| 서양산딸기추출물| 검은서양송로추출물| 구주소나무껍질추출물| 양까막까치밥나무잎추출물| 퀸즈랜드넛오일| 올리브오일| 호호바씨오일| 포도씨오일| 펜틸렌글라이콜| 폴리글리세릴-10베헤네이트/에이코사디오에이트| 실리카| 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머| 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머| 세테아릴올리베이트| 트로메타민| 카프릴릴글라이콜| 솔비탄올리베이트| 소듐아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머| 폴리아이소부텐| 다이메티콘올| 다이포타슘글리시리제이트| 아데노신| 소듐파이테이트| 카프릴릴/카프릴글루코사이드| 솔비탄올리에이트| 피토스핑고신| 정제수| 피이지-8| 피피지-1-피이지-9라우릴글라이콜에터| 파이틱애씨드| 에틸헥실글리세린| 소듐폴리아크릴레이트| 수크로오스팔미테이트| 하이드로제네이티드레시틴| 알라닌| 프롤린| 세린| 소듐포스페이트| 소듐하이드록사이드| 아세틸테트라펩타이드-5| 바이오틴| 토코페롤| 에탄올| 잔탄검| 페녹시에탄올| 소르빅애씨드| 향료| 리모넨| 리날룰| 헥실신남알"
"로션",1767,"코스알엑스","코스알엑스 오일-프리 울트라 모이스쳐라이징 로션","14,250","자작나무수액| 부틸렌글라이콜| 글리세린| 다이메티콘| 베타인| 세테아릴알코올| 1,2-헥산다이올| 세테아릴올리베이트| 솔비탄올리베이트| 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머| 에틸헥실글리세린| 에틸헥산다이올| 잔탄검| 판테놀| 알란토인| 소듐하이알루로네이트| 소듐락테이트| 4-터피네올| 정제수"
"로션",1768,"하다라보","하다라보 고쿠쥰밀크","11,900","정제수| 글리세린| 카프릴릭/카프릭트라이글리세라이드| 다이프로필렌글라이콜| 하이드로제네이티드폴리(C6-12올레핀)| 펜틸렌글라이콜| 피피지-10메틸글루코오스에터| 세테스-23| 글리세릴스테아레이트| 스테아릴알코올| 카보머| 베헤닐알코올| 알지닌| 프로판다이올| 소듐하이알루로네이트| 다이소듐이디티에이| 피토스테릴/옥틸도데실라우로일글루타메이트| 카프릴하이드록사믹애씨드| 부틸렌글라이콜| 하이드롤라이즈드하이알루로닉애씨드| 소듐아세틸레이티드하이알루로네이트| 락토코쿠스/하이알루로닉애씨드발효여과물"
"로션",1769,"비오템 옴므","비오템 옴므 아쿠아파워 올인원","52,700","정제수 페퍼민트잎수 변성알코올 프로필렌글라이콜 글리세린 부틸렌글라이콜 피이지-20 피이지-8 피피지-6-데실테트라데세스-30 비스-피이지-18메틸에터다이메틸실레인 카보머 페녹시에탄올 향료 프로판다이올 에틸헥실글리세린 포타슘하이드록사이드 멘톨 아데노신 알지닌 시트릭애씨드 살리실릭애씨드 리날룰 리모넨 알테로모나스발효추출물 비트레오스실라발효물 벤질살리실레이트 하이드록시시트로넬알 시트로넬올 쿠마린 토코페롤"
"로션",1770,"크리니크","크리니크 포 맨 모이스춰라이징 로션","51,850","정제수| 미네랄오일| 글리세린| 페트롤라툼| 스테아릭애씨드| 글리세릴스테아레이트| 참깨오일| 우레아| 라놀린알코올| 트리에탄올아민| 오이추출물| 보리추출물| 프로필렌글라이콜디카프레이트| 해바라기씨드케이크| 부틸렌글라이콜| 소듐하이알루로네이트| 펜틸렌글라이콜| 트리소듐이디티에이| 페녹시에탄올| 적색227호| 황색4호| 황색5호 (iln40055)*제공된 성분은 동일 제품이라도 경우에 따라 변경될 수 있습니다.  최신정보는 제품 포장의 성분을 참고하시거나 본사 고객관리지원팀으로 연락 부탁 드립니다."
"로션",1771,"리쥬란","리쥬란 리커버 힐러 부스팅 젤","42,000","정제수| 글리세린,1,2-헥산다이올| 나이아신아마이드| 메틸프로판다이올| 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머| 무화과추출물| 병풀추출물| 당느릅나무뿌리추출물| 줄맨드라미씨추출물| 하이드로제네이티드레시틴| 옥틸도데세스-16| 하이드롤라이즈드디엔에이| 카보머| 트로메타민| 아데노신| 부틸렌글라이콜| 글리세릴글루코사이드| 세라마이드엔피| 수용성프로테오글리칸| 하이드롤라이즈드엘라스틴| 하이드롤라이즈드콜라겐| 토코페롤| 향료| 에틸헥실글리세린"
"로션",1772,"아이소이","아이소이 포맨 블레미쉬 케어 올인원","36,000","정제수| 글리세린| 에탄올| 세틸에틸헥사노에이트| 카프릴릭/카프릭트라이글리세라이드| 베타인| 알부틴| 트레할로오스| 판테놀| 알란토인| 귀리가루추출물| 라즈베리추출물| 신선초추출물,밤부사불가리스추출물| 바질추출물| 녹차추출물| 쑥잎추출물| 잔탄검| 알지닌| 카보머| 부틸렌글라이콜| 1,2-헥산다이올| 솔비탄세스퀴올리에이트| 포트마리골드꽃추출물| 황금추출물| 모란뿌리추출물| 스페인감초뿌리추출물| 베르가모트오일| 로즈마리잎오일| 리모넨※| 리날룰※| 시트랄※※자연유래 에센셜오일 자체에 원래 포함된 성분"
"로션",1773,"비오템 옴므","비오템옴므 아쿠아파워 올인원 스틱 9g","35,700","정제수 다이카프릴릴카보네이트 부틸렌글라이콜 아이소데실네오펜타노에이트 합성왁스 다이메티콘 마이크로크리스탈린왁스 글리세린 나이아신아마이드 라우릴피이지-8다이메티콘 소듐클로라이드 다이프로필렌글라이콜 1,2-헥산다이올 카프릴릭/카프릭트라이글리세라이드 솔비탄세스퀴올리에이트 글리세릴카프릴레이트 다이메티콘/피이지-10/15크로스폴리머 토코페롤 멘톨 멘틸락테이트 향료 스테아랄코늄헥토라이트 소듐하이알루로네이트 세라마이드엔피 프로필렌카보네이트 아데노신 비트레오스실라발효물 티타늄디옥사이드 리날룰 리모넨 크로뮴옥사이드그린 울트라마린 소듐시트레이트 벤질살리실레이트 하이드록시시트로넬알 시트로넬올 트라이에톡시카프릴릴실레인 알루미늄하이드록사이드"
"로션",1774,"피지오겔","피지오겔 DMT 포맨 플루이드","35,000","정제수| 글리세린| 부틸렌글라이콜| 카프릴릴메티콘| 트레할로오스| 1,2-헥산다이올| 하이드로제네이티드폴리(C6-14올레핀)| 다이페닐실록시페닐트라이메티콘| 하이드록시에틸우레아| 하이드로제네이티드레시틴| 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머| 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머| 다이메티콘/페닐비닐다이메티콘크로스폴리머| 트로메타민| 나이아신아마이드| 판테놀| 글리세릴아크릴레이트/아크릴릭애씨드코폴리머| 트라이소듐이디티에이| 베타-글루칸| 카프릴릭/카프릭트라이글리세라이드| 스쿠알란| 병풀추출물| 하이드롤라이즈드소듐하이알루로네이트| 다이포타슘글리시리제이트| 세라마이드엔피| 카퍼트라이펩타이드-1"
"로션",1775,"우르오스","우르오스 중건성 페이셜케어","34,300","<우르오스 올인원 스킨밀크 200ml>정제수| 글리세린| 하이드로제네이티드폴리(C6-12올레핀)| 에탄올| 폴리글리세릴-10아이소스테아레이트| 아데노신포스페이트| 하이드록시프로필사이클로덱스트린| 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머| 부틸렌글라이콜| 글리세릴카프릴레이트| 폴리글리세릴-10스테아레이트| 소듐아이소스테아로일락테이트| 소듐락테이트| 소듐하이드록사이드| 클로브꽃추출물| 사철쑥꽃추출물| 스타아니스열매/씨오일| 서양측백나무잎오일| 아틀라스시다나무껍질오일| 라반딘오일| 라임전초오일| 페퍼민트오일| 구주소나무잎오일| 로즈마리잎오일| 터펜틴| 리날룰| 리모넨<우르오스 페이스워시100g>정제수| 라우릴포스페이트| 페트롤레움다이스틸레이트|  메틸글루세스-10| 솔비톨| 소듐코코암포아세테이트| 포타슘하이드록사이드| 데실글루코사이드| 소듐라우레스-11카복실레이트| 다이프로필렌글라이콜| 폴리쿼터늄-50| 피이지-160솔비탄트라이아이소스테아레이트| 에틸헥실글리세린| 페녹시에탄올| 피이지-65M| 스타아니스열매/씨오일| 서양측백나무잎오일| 아틀라스시다나무껍질오일| 라반딘오일| 라임전초오일| 페퍼민트오일| 구주소나무잎오일| 로즈마리잎오일| 터펜틴| 레몬껍질오일| 메톡시메틸부탄올| 다이소듐이디티에이| 리모넨"
"로션",1776,"아이오페","아이오페 스템3 에멀젼","33,000","정제수| 부틸렌글라이콜| 글리세린| 하이드로제네이티드폴리(C6-14올레핀)| 하이드로제네이티드폴리아이소부텐| 다이아이소스테아릴말레이트| 나이아신아마이드| C14-22알코올| 페닐트라이메티콘| 피씨에이다이메티콘| 1,2-헥산 다이올| 비스-하이드록시에톡시프로필다이메티콘| 글리세릴스테아레이트시트레이트| 판테놀| 프로판다이올| 하이 드로제네이티드식물성오일| C12-20알킬글루코사이드,글리세릴스테아레이트| 세테아릴알코올| 알란토인| 카보머,트로메타민| 잔탄검| 글리세릴카프릴레이트| 만니톨| 에틸헥실글리세린| 다이소듐이디티에이| 아데노신| 덱스트린,카카오추출물| 베타-글루칸| 글루코오스| 양파추출물| 토코페롤| 아세틸테트라펩타이드-11"
"로션",1777,"제로이드","제로이드 인텐시브 로션","32,000","정제수| 글리세린| 카프릴릭/카프릭트라이글리세라이드| 프로판다이올| 세테아릴알코올| 올리브오일| 솔비탄스테아레이트| 식물성스쿠알란| 다이메티콘| 스테아릭애씨드| 1,2-헥산다이올| 폴리글리세릴-3메틸글루코오스다이스테아레이트| 미리스토일/팔미토일옥소스테아라마이드/아라카마이드엠이에이| 메틸카프로오일타이로지네이트| 세틸팔미테이트| 솔비탄팔미테이트| 솔비탄올리베이트| 글리세릴스테아레이트| 카놀라오일| 피토스테롤| 토코페릴아세테이트| 비사보롤| 잔탄검| 카보머| 알지닌| 소듐하이알루로네이트| 글리세릴스테아레이트에스이| 메틸글루코오스세스퀴스테아레이트| 카프릴릴글라이콜| 다이소듐이디티에이"
"로션",1778,"프리메라","프리메라 오가니언스 베리어 리페어 하이드레이션 크림 에멀젼","31,450","정제수| 부틸렌글라이콜| 글리세린| 펜타에리스리틸테트라에틸헥사노에이트| 하이드로제네이티드폴리아이소부텐| 하이드로제네이티드폴리(C6-14올레핀)| 비스-하이드록시에톡시프로필다이메티콘| 글리세릴스테아레이트시트레이트| 1,2-헥산다이올| 글리세릴스테아레이트| 세테아릴알코올| 하이드로제네이티드식물성오일| 락토바실러스발효용해물| 스테아릭애씨드| 페닐트라이메티콘| 해바라기씨오일| 글리세릴폴리메타크릴레이트| 팔미틱애씨드| 카보머| 당근추출물| 잔탄검| 글리세릴카프릴레이트| 호두추출물| 에틸헥실글리세린| 리모넨| 소듐폴리아크릴로일다이메틸타우레이트| 트로메타민| 다이소듐이디티에이| 다이포타슘글리시리제이트| 알란토인| 마데카소사이드| 콩폴리펩타이드| 제라니올| 덱스트린| 카카오추출물| 필리핀오렌지껍질오일| 광곽향오일| 베타-카로틴| 베르가모트오일| 리날룰| 토코페롤| 검정콩오일| 시트로넬올| 마트리카리아꽃오일| 센티드제라늄꽃오일| 카프릴릭/카프릭트라이글리세라이드| 프로판다이올| 팔마로사오일| 라벤더오일| 오렌지껍질추출물| 피마자씨오일| 세라마이드엔피| 소듐하이알루로네이트| 하이드로제네이티드레시틴| 로즈마리잎오일| 하이드로제네이티드포스파티딜콜린| 피토스핑고신| 콜레스테롤| 하이드롤라이즈드하이알루로닉애씨드| 다마스크장미꽃오일| 하이알루로닉애씨드| 소듐하이알루로네이트크로스폴리머| 카놀라오일| 로즈마리잎추출물| 소듐아세틸레이티드하이알루로네이트"
"로션",1779,"센텔리안24","센텔리안24 마데카 데일리 리페어 에센스로션","30,000","락토바실러스/병풀추출발효여과물| 병풀추출물| 글리세린| 카프릴릭/카프릭트라이글리세라이드| 나이아신아마이드| 에틸헥실스테아레이트| 폴리글리세릴-3다이스테아레이트| 세테아릴알코올| 병풀잎추출물| 돌콩추출물| 하이드로제네이티드레시틴| 올리브오일| 병풀오일| 정제수| 판테놀| 다이메티콘/비닐다이메티콘크로스폴리머| 트라이에틸헥사노인| 소듐스테아로일글루타메이트| 카보머| 폴리글리세릴-10미리스테이트| 비닐다이메티콘| 글리세릴스테아레이트시트레이트| 부틸렌글라이콜| 트로메타민| 아데노신| 에톡시다이글라이콜| 옥틸도데칸올| 아시아티코사이드| 마데카식애씨드| 글라이코리피드| 병풀아미노산| 하이드롤라이즈드병풀단백질| 아시아틱애씨드| C12-13파레스-9| 포스포리피드| 에스신| 알지닌| 프로판다이올| 프로테아제| 베타-시토스테롤| 수용성프로테오글리칸| 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머| 글리세릴스테아레이트| 다이페닐다이메티콘| 테트라하이드로피페린| 플로레틴| 세라마이드엔피| 1,2-헥산다이올| 피토스핑고신| 하이드록시아세토페논| 에틸헥실글리세린"
"로션",1780,"닥터지","닥터지 레드 블레미쉬 포 맨 플루이드","26,910","<올인원 플루이드>정제수| 나이아신아마이드| 아이소도데케인| 카프릴릴메티콘| 메틸프로판다이올| 1,2-헥산다이올| 다이프로필렌글라이콜| 프로판다이올| 글리세린| 카프릴릭/카프릭트라이글리세라이드| 하이드로제네이티드폴리(C6-14올레핀)| 다이메티콘/비닐다이메티콘크로스폴리머| 폴리글리세릴-2스테아레이트| C14-22알코올| C12-16알코올| 글리세릴스테아레이트| 스테아릴알코올| 부틸렌글라이콜| 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머| 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머| C12-20알킬글루코사이드| 소듐폴리아크릴로일다이메틸타우레이트| 하이드로제네이티드레시틴| 팔미틱애씨드| 소듐하이알루로네이트| 아데노신| 트로메타민| 병풀추출물| 호장근뿌리추출물| 잔탄검| 황금추출물| 다이소듐이디티에이| 녹차추출물| 스페인감초뿌리추출물| 마트리카리아꽃추출물| 로즈마리잎추출물| 글루코오스| 글루코노락톤| 세라마이드엔피| 티트리잎오일| 말토덱스트린| 마데카소사이드| 사카라이드하이드롤리세이트| 아보카도열매추출물| 아시아티코사이드| 아시아틱애씨드| 마데카식애씨드| 다시마추출물| 당느릅나무뿌리추출물| 알로에베라잎추출물| 참마뿌리추출물| 제비꽃꽃추추물<젠틀 클렌징 폼>정제수| 소듐코코일이세티오네이트| 글리세린| 하이드록시프로필스타치포스페이트| 소듐메틸코코일타우레이트| 포타슘코코일글리시네이트| 라우릴하이드록시설테인| 세테아릴알코올| 포타슘코코에이트| 글라이콜다이스테아레이트| 살리실릭애씨드| 글리세릴스테아레이트| 시트릭애씨드| 글리세릴카프릴레이트| 카프릴릴글라이콜| 소듐클로라이드| 소듐파이테이트| 페네틸알코올| 인도멀구슬나무잎추출물| 부틸렌글라이콜| 인도멀구슬나무꽃추출물| 1,2-헥산다이올| 제비꽃꽃추출물| 당느릅나무뿌리추출물| 다시마추출물| 참마뿌리추출물| 카프릴로일살리실릭애씨드| 알로에베라잎추출물| 에난티아 클로란타껍질추출물| 병풀추출물| 올레아놀릭애씨드| 마데카소사이드| 마데카식애씨드| 아시아티코사이드| 아시아틱애씨드"
"로션",1781,"눅스","눅스 맨 애프터쉐이브 수딩 밤","29,700","정제수,프로필헵틸카프릴레이트,글리세린,퀸즈랜드넛오일,다이카프릴릴카보네이트,하이드롤라이즈드바오밥나무추출물,아이소데실네오펜타노에이트,아라키딜알코올,글라이콜팔미테이트,하이드록시에틸우레아,바오밥나무씨오일,라우릴라우레이트,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,베헤닐알코올,만니톨,토코페롤,펜틸렌글라이콜,페녹시에탄올,글루코노락톤,리보오스,토코페릴아세테이트,아라키딜글루코사이드,암모늄글리시리제이트,소듐벤조에이트,소듐하이드록사이드,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,에탄올,테트라소듐글루타메이트다이아세테이트,폴리솔베이트60,솔비탄아이소스테아레이트,암모늄락테이트,당살초잎추출물,카페인,징크글루코네이트,카보머,칼슘글루코네이트,가시칠엽수씨추출물,로부르참나무껍질추출물​,향료,리모넨"
"로션",1782,"아이오페","아이오페 맨 프로 레티놀 올인원","28,500","정제수@부틸렌글라이콜@다이카프릴릴카보네이트@글리세린@메틸트라이메티콘@나이아신아마이드@1,2-헥산다이올@하이드로제네이티드폴리(C6-14올레핀)@세테아릴알코올@글리세릴스테아레이트@스테아릭애씨드@팔미틱애씨드@아크릴레이트/C10-30알킬아크릴레이트크로스폴리머@하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머@트로메타민@돌콩오일@향료@해바라기씨오일@실리카@글리세릴카프릴레이트@소듐스테아로일글루타메이트@하이드로제네이티드레시틴@하이드록시프로필스타치포스페이트@다이소듐이디티에이@에틸헥실글리세린@아데노신@폴리글리세릴-3메틸글루코오스다이스테아레이트@당근추출물@에칠아스코빌에텔@덱스트 린@레티놀@리모넨@솔비탄아이소스테아레이트@맥주효모추출물,리날룰@토코페롤@미리스틱애씨드@비에이치티@아라키딕애씨드@베타-카로틴@펜틸렌글라이콜@라우릭애씨드@카보머@아라비아고무나무검@프로필렌글라이콜알지네이트 * 함량 : 레티놀 504 IU/g &베타-카로틴 7.5 ppm"
"로션",1783,"아이오페","아이오페 맨 올데이 퍼펙트 톤업 올인원","28,500",""
"로션",1784,"비알티씨","BRTC 파워 옴므 올인원 솔루션","28,000","정제수| 부틸렌글라이콜| 글리세린| 에탄올| 나이아신아마이드| 비스-피이지-18메칠에텔디메칠실란| 메칠메타크릴레이트크로스폴리머| 베타인| 알지닌| 카보머| 페녹시에탄올| 페닐트리메치콘| 향료| 에칠헥실글리세린| 피이지-60하이드로제네이티드캐스터오일| 트리데세스-10| 알란토인| 녹차추출물| 아데노신| 락토바실러스/쌀발효물| 포공영추출물| 1,2-헥산디올| 디소듐이디티에이| 프로판디올| 감나무잎추출물| 포도추출물| 보리지추출물| 캐모마일꽃/잎추출물| 라벤더수| 히아신스추출물| 클라리추출물| 수레국화꽃추출물| 카프릴릭/카프릭트리글리세라이드| 커피추출물| 홍화추출물| 호장근추출물| 밤껍질추출물| 산초나무잎추출물| 소듐하이알루로네이트| 호호바씨오일| 하이드로제네이티드레시틴| 헥실라우레이트| 벤질알코올| 카바잎/뿌리/줄기추출물| 화이트윌로우껍질수| 세테아릴알코올| 스테아릭애씨드| 글라이코스핑고리피드| 세라마이드엔피| 스피룰리나추출물| 클로렐라추출물| 갈로일노나펩타이드-11| 갈로일트라이펩타이드-48| 니코티노일에스에이치-펜타펩타이드-19"
"로션",1785,"아누아","아누아 어성초 산뜻진정 로션","28,000","약모밀추출물(70%)| 글리세린| 1,2-헥산다이올| 메틸트라이메티콘| 에틸헥실스테아레이트| 부틸렌글라이콜| 하이드로제네이티드폴리(C6-14올레핀)| 폴리글리세릴-3다이스테아레이트| 물푸레나무추출물| 바질꽃/잎/줄기추출물| 당느릅나무뿌리추출물| 줄맨드라미씨추출물| 하이드로제네이티드레시틴| 소듐하이알루로네이트| 글리세릴글루코사이드| 정제수| 글리세릴스테아레이트| 트레할로오스| 알지닌| 카보머| 글리세릴스테아레이트시트레이트| 소듐스테아로일글루타메이트| 글루코오스| 다이소듐이디티에이| 베타인| 하이드롤라이즈드하이알루로닉애씨드| 소듐아세틸레이티드하이알루로네이트| 에틸헥실글리세린"
"로션",1786,"마녀공장","마녀공장 얼티밋 올인원 선로션","25,800","정제수| 글리세린| 메틸프로판다이올| 부틸렌글라이콜| 다이카프릴릴에터| 베타인| 세테아릴알코올| 펜틸렌글라이콜| 소듐하이알루로네이트| 효모발효여과물| 연꽃꽃수| 아세틸레이티드하이드로제네이티드식물성글리세라이드| 하이드로제네이티드폴리(C6-14올레핀)| 에리스리톨| 글리세릴스테아레이트| 1,2-헥산다이올| 카프릴릴글라이콜| 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머| 실리카| 세테아릴글루코사이드| 판테놀| 솔비톨| 트로메타민| 다이포타슘글리시리제이트| 에틸헥실글리세린| 소듐파이테이트| 베타-글루칸| 토코페롤| 석시닉애씨드| 프로판다이올| 다발방패버섯추출물| 다이프로필렌글라이콜| 카프릴릴/카프릴글루코사이드| 하이드로제네이티드레시틴| 세라마이드엔피| 카보머| 향료"
"로션",1787,"엠도씨","엠도씨 안티 링클 스킨 플러스 로션","25,000",""
"로션",1788,"라운드랩","라운드랩 포 맨 소나무 진정 시카 로션","25,000","정제수,부틸렌글라이콜,글리세린,1,2-헥산다이올,다이프로필렌글라이콜,하이알루로닉애씨드,하이드롤라이즈드하이알루로닉애씨드,소듐하이알루로네이트,하이드롤라이즈드치자추출물,하이드롤라이즈드맥아추출물,하이드롤라이즈드삼색제비꽃추출물,인도멀구슬나무잎추출물,인도멀구슬나무꽃추출물,카카오씨추출물,녹차추출물,오카무라큰실말추출물,흰버드나무껍질추출물,커피콩추출물,베르가모트잎추출물,소나무잎추출물(1000.61ppm),데실글루코사이드,에틸헥실글리세린,카프릴로일살리실릭애씨드,병풀잎추출물(10.6ppm),프로판다이올,감자꽃추출물,병풀추출물(0.01ppm),글라이코프로테인(0.0002ppm),아시아티코사이드(0.00001ppm),아시아틱애씨드(0.00001ppm),마데카소사이드(0.00001ppm),마데카식애씨드(0.00001ppm),덱스트린,하이드로제네이티드레시틴,에틸헥실팔미테이트,세틸에틸헥사노에이트,트로메타민,폴리글리세릴-10올리에이트,다이소듐이디티에이,카보머"
"로션",1789,"플라스킨","플라스킨 흰두유 릴리프 단백질 로션","25,000","소이밀크추출물| 귀리단백질추출물| 카프릴릭/카프릭트라이글리세라이드| 부틸렌글라이콜| 글리세린| 1,2-헥산다이올| 나이아신아마이드| 정제수| 베타인| 시어버터| 폴리글리세릴-3다이스테아레이트| 하이드록시에틸우레아| C9-12알케인| 카보머| 알지닌| 다이메티콘올| 에틸헥실글리세린| 마카다미아씨오일| 잔탄검| 글리세릴스테아레이트시트레이트| C13-14알케인| 다이소듐이디티에이| 바이오사카라이드검-1| 하이드롤라이즈드콩단백질"
"로션",1790,"플리프","플리프 시카-알로에 프레쉬 로션","24,000","알로에베라잎추출물,부틸렌글라이콜,에탄올,글리세린,병풀추출물,나이아신아마이드,안젤리카추출물,레이디스맨틀추출물,아이브라이트추출물,대왕송잎추출물,당느릅나무뿌리추출물,달맞이꽃추출물,칡뿌리추출물,락토바실러스발효용해물,카프릴로일살리실릭애씨드,베타인,소듐하이알루로네이트,페닐트라이메티콘,암모늄아크릴로일다이메틸타우레이트/브이피코폴 리머,잔탄검,카보머,아데노신,정제수,트로메타민,다이소듐이디티에이,1,2-헥산다이올,하이드록시아세토페논,에틸헥실글리세린,레몬오일,오렌지껍질오일,베르가모트오일,리모넨"
"로션",1791,"라운드랩","라운드랩 포 맨 1025 독도 올인원 플루이드","24,000","정제수| 다이프로필렌글라이콜 | 카프릴릴메티콘| 하이드로제네이티드폴리(C6-14올레핀)| 메틸프로판다이올| 1,2-헥산다이올| 카프릴릭/카프릭트라이글리세라이드| 글리세린| 해수| 부틸렌글라이콜| 하이드로제네이티드레시틴| 토코페롤| 연꽃꽃추출물| 효모발효물| 개똥쑥추출물| 쌀추출물| 판테놀| 소듐폴리아크릴로일다이메틸타우레이트| 팔미틱애씨드| 소듐하이알루로네이트| 하이드롤라이즈드하이알루로닉애씨드| 소듐아세틸레이티드하이알루로네이트| 에틸헥실글리세린| 폴리글리세릴-2스테아레이트| C14-22알코올| 글루코오스| 글루코노락톤| 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머| 글리세릴스테아레이트| C12-16알코올| 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머| C12-20알킬글루코사이드| 카프릴릴글라이콜| 스테아릴알코올| 잔탄검| 트로메타민| 다이소듐이디티에이+"
"로션",1792,"차앤박옴므","차앤박 옴므랩 안티에이징 솔루션  증량","22,900","정제수| 글리세린| 부틸렌글라이콜| 나이아신아마이드| 1,2-헥산다이올| 부틸렌글라이콜다이카프릴레이트/다이카프레이트| 사이클로펜타실록세인| 세테아릴올리베이트| 아이소스테아릴네오펜타노에이트 | 판테놀| 솔비탄올리베이트| 사이클로헥사실록세인| 자일리틸글루코사이드| 솔비탄스테아레이트| 폴리솔베이트60| 안하이드로자일리톨| 소듐카보머| 자일리톨| 카보머| 알지닌| 알파-비사보롤| 토코페릴아세테이트| 라임전초오일| 세라마이드엔피| 스테아릴글리시레티네이트| 알란토인| 베르가모트오일| 글루코오스| 아데노신| 라임전초오일| 잔탄검| 로즈마리잎오일| 라벤더오일| 바이오사카라이드검-4| 마데카소사이드| 소듐하이알루로네이트| 판토락톤| 캐모마일꽃오일| 트라이소듐이디티에이| 시트랄| 제라니올| 리모넨| 리날룰"
"로션",1793,"이니스프리","이니스프리 그린티 히알루론산 로션","21,000","정제수| 글리세린| 프로판다이올| 펜타에리스리틸테트라에틸헥사노에이트| 1,2-헥산다이올| 다이아이소스테아릴말레이트| 나이아신아마이드| C14-22알코올| 카보머| 트로메타민| C12-20알킬글루코사이드| 락토바실러스발효용해물| 소듐스테아로일글루타메이트| 소듐메타포스페이트| 부틸렌글라이콜| 에틸헥실글리세린| 녹차추출물| 하이알루로닉애씨드| 판테놀| 알지닌| 아스파틱애씨드| 글루타믹애씨드| 글루코노락톤| 소듐하이알루로네이트| 하이드롤라이즈드하이알루로닉애씨드| 소듐하이알루로네이트크로스폴리머| 토코페롤| 소듐아세틸레이티드하이알루로네이트"
